,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
5,1.9662770832011447,1.9331367430388862,1.9234218492955037,1.9221994122141655,1.9247710572433934,1.929214584821605,1.9346361805691734,1.9405852698053665,1.9468221527738325,1.9532147535652105
7,1.9201644559708735,1.9048781595333688,1.9080822266835775,1.915903742960165,1.9248062582061494,1.9337036635460034,1.942256089136367,1.9503824005884047,1.9580954559045676,1.9654404467105406
9,1.8976501853604653,1.902521011958537,1.9176498037931697,1.9325165811150082,1.9457018068985437,1.9572371755057427,1.9674056705298228,1.9764941762129724,1.9847432013773705,1.992343635707729
11,1.8905087802491307,1.9149830815209614,1.938851035693021,1.9579385936670253,1.973218217700306,1.9857666177104807,1.9963775483262551,2.0056056170174577,2.013837822849686,2.0213471533170573
13,1.895850359906793,1.9355881004200144,1.9645996488381448,1.9855043698573216,2.0013166575965466,2.013880822760729,2.024312725963834,2.0333090940990886,2.041319769316063,2.048643790039851
15,1.9096052208844478,1.959551103489171,1.9908059319304046,2.0119178086292644,2.027372618959857,2.039467464315053,2.0494656331464833,2.058107096465772,2.065847425140802,2.072978163728995
